accession	filePath	fileType	uncompressedLengthBytes
GCF_016919705.1	GCF_016919705.1/GCF_016919705.1_ASM1691970v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4436611
GCF_016919705.1	GCF_016919705.1/genomic.gff	GFF3	2640655
GCF_016919705.1	GCF_016919705.1/protein.faa	PROTEIN_FASTA	1626856
GCF_016919705.1	GCF_016919705.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_016925555.1	GCF_016925555.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	818494
GCF_016925555.1	GCF_016925555.1/genomic.gbff	GENBANK_FLAT_FILE	1894396
GCF_016925555.1	GCF_016925555.1/GCF_016925555.1_ASM1692555v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	773777
GCF_016925555.1	GCF_016925555.1/genomic.gff	GFF3	404516
GCF_016925555.1	GCF_016925555.1/protein.faa	PROTEIN_FASTA	271682
GCF_016925555.1	GCF_016925555.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_017301335.1	GCF_017301335.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4037358
GCF_017301335.1	GCF_017301335.1/genomic.gbff	GENBANK_FLAT_FILE	9409542
GCF_017301335.1	GCF_017301335.1/GCF_017301335.1_ASM1730133v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3763070
GCF_017301335.1	GCF_017301335.1/genomic.gff	GFF3	2077924
GCF_017301335.1	GCF_017301335.1/protein.faa	PROTEIN_FASTA	1377529
GCF_017301335.1	GCF_017301335.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_017347605.1	GCF_017347605.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3602118
GCF_017347605.1	GCF_017347605.1/genomic.gbff	GENBANK_FLAT_FILE	8329763
GCF_017347605.1	GCF_017347605.1/GCF_017347605.1_ASM1734760v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3568926
GCF_017347605.1	GCF_017347605.1/genomic.gff	GFF3	1658002
GCF_017347605.1	GCF_017347605.1/protein.faa	PROTEIN_FASTA	1221769
GCF_017347605.1	GCF_017347605.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_017357825.1	GCF_017357825.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3183481
GCF_017357825.1	GCF_017357825.1/genomic.gbff	GENBANK_FLAT_FILE	7376977
GCF_017357825.1	GCF_017357825.1/GCF_017357825.1_ASM1735782v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2880777
GCF_017357825.1	GCF_017357825.1/genomic.gff	GFF3	1680497
GCF_017357825.1	GCF_017357825.1/protein.faa	PROTEIN_FASTA	1072188
GCF_017357825.1	GCF_017357825.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_017358165.1	GCF_017358165.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2189306
GCF_017358165.1	GCF_017358165.1/genomic.gbff	GENBANK_FLAT_FILE	5143134
GCF_017358165.1	GCF_017358165.1/GCF_017358165.1_ASM1735816v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2007410
GCF_017358165.1	GCF_017358165.1/genomic.gff	GFF3	1190899
GCF_017358165.1	GCF_017358165.1/protein.faa	PROTEIN_FASTA	749351
GCF_017358165.1	GCF_017358165.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_017638545.1	GCF_017638545.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3597416
GCF_017638545.1	GCF_017638545.1/genomic.gbff	GENBANK_FLAT_FILE	8336493
GCF_017638545.1	GCF_017638545.1/GCF_017638545.1_ASM1763854v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3373539
GCF_017638545.1	GCF_017638545.1/genomic.gff	GFF3	1798761
GCF_017638545.1	GCF_017638545.1/protein.faa	PROTEIN_FASTA	1218093
GCF_017638545.1	GCF_017638545.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_017639855.1	GCF_017639855.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2154929
GCF_017639855.1	GCF_017639855.1/genomic.gbff	GENBANK_FLAT_FILE	5302521
GCF_017639855.1	GCF_017639855.1/GCF_017639855.1_ASM1763985v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2118796
GCF_017639855.1	GCF_017639855.1/genomic.gff	GFF3	1214981
GCF_017639855.1	GCF_017639855.1/protein.faa	PROTEIN_FASTA	734916
GCF_017639855.1	GCF_017639855.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_017654485.1	GCF_017654485.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5257492
GCF_017654485.1	GCF_017654485.1/genomic.gbff	GENBANK_FLAT_FILE	12474188
GCF_017654485.1	GCF_017654485.1/GCF_017654485.1_ASM1765448v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4894113
GCF_017654485.1	GCF_017654485.1/genomic.gff	GFF3	2867489
GCF_017654485.1	GCF_017654485.1/protein.faa	PROTEIN_FASTA	1744210
GCF_017654485.1	GCF_017654485.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_017893965.1	GCF_017893965.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2861726
GCF_017893965.1	GCF_017893965.1/genomic.gbff	GENBANK_FLAT_FILE	6690022
GCF_017893965.1	GCF_017893965.1/GCF_017893965.1_ASM1789396v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2691595
GCF_017893965.1	GCF_017893965.1/genomic.gff	GFF3	1461673
GCF_017893965.1	GCF_017893965.1/protein.faa	PROTEIN_FASTA	963280
GCF_017893965.1	GCF_017893965.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_017901175.1	GCF_017901175.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4158739
GCF_017901175.1	GCF_017901175.1/genomic.gbff	GENBANK_FLAT_FILE	9777306
GCF_017901175.1	GCF_017901175.1/GCF_017901175.1_ASM1790117v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3771544
GCF_017901175.1	GCF_017901175.1/genomic.gff	GFF3	2270964
GCF_017901175.1	GCF_017901175.1/protein.faa	PROTEIN_FASTA	1373377
GCF_017901175.1	GCF_017901175.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_017948405.1	GCF_017948405.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3311684
GCF_017948405.1	GCF_017948405.1/genomic.gbff	GENBANK_FLAT_FILE	7550438
GCF_017948405.1	GCF_017948405.1/GCF_017948405.1_ASM1794840v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3087983
GCF_017948405.1	GCF_017948405.1/genomic.gff	GFF3	1692130
GCF_017948405.1	GCF_017948405.1/protein.faa	PROTEIN_FASTA	1132915
GCF_017948405.1	GCF_017948405.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_018127725.1	GCF_018127725.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2284285
GCF_018127725.1	GCF_018127725.1/genomic.gbff	GENBANK_FLAT_FILE	5542373
GCF_018127725.1	GCF_018127725.1/GCF_018127725.1_ASM1812772v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2171262
GCF_018127725.1	GCF_018127725.1/genomic.gff	GFF3	1295639
GCF_018127725.1	GCF_018127725.1/protein.faa	PROTEIN_FASTA	776220
GCF_018127725.1	GCF_018127725.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_018137985.1	GCF_018137985.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2396140
GCF_018137985.1	GCF_018137985.1/genomic.gbff	GENBANK_FLAT_FILE	5782179
GCF_018137985.1	GCF_018137985.1/GCF_018137985.1_ASM1813798v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2224883
GCF_018137985.1	GCF_018137985.1/genomic.gff	GFF3	1389883
GCF_018137985.1	GCF_018137985.1/protein.faa	PROTEIN_FASTA	803708
GCF_018137985.1	GCF_018137985.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_018141525.1	GCF_018141525.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3739713
GCF_018141525.1	GCF_018141525.1/genomic.gbff	GENBANK_FLAT_FILE	8476946
GCF_018141525.1	GCF_018141525.1/GCF_018141525.1_ASM1814152v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3412486
GCF_018141525.1	GCF_018141525.1/genomic.gff	GFF3	1990805
GCF_018141525.1	GCF_018141525.1/protein.faa	PROTEIN_FASTA	1259016
GCF_018141525.1	GCF_018141525.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_018141545.1	GCF_018141545.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5005599
GCF_018141545.1	GCF_018141545.1/genomic.gbff	GENBANK_FLAT_FILE	11339187
GCF_018141545.1	GCF_018141545.1/GCF_018141545.1_ASM1814154v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4599159
GCF_018141545.1	GCF_018141545.1/genomic.gff	GFF3	2638601
GCF_018141545.1	GCF_018141545.1/protein.faa	PROTEIN_FASTA	1687384
GCF_018141545.1	GCF_018141545.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_018200035.1	GCF_018200035.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4299640
GCF_018200035.1	GCF_018200035.1/genomic.gbff	GENBANK_FLAT_FILE	9974444
GCF_018200035.1	GCF_018200035.1/GCF_018200035.1_ASM1820003v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3908852
GCF_018200035.1	GCF_018200035.1/genomic.gff	GFF3	2342480
GCF_018200035.1	GCF_018200035.1/protein.faa	PROTEIN_FASTA	1348612
GCF_018200035.1	GCF_018200035.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_018243235.1	GCF_018243235.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5924475
GCF_018243235.1	GCF_018243235.1/genomic.gbff	GENBANK_FLAT_FILE	14002031
GCF_018243235.1	GCF_018243235.1/GCF_018243235.1_ASM1824323v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5683557
GCF_018243235.1	GCF_018243235.1/genomic.gff	GFF3	2982405
GCF_018243235.1	GCF_018243235.1/protein.faa	PROTEIN_FASTA	2095041
GCF_018243235.1	GCF_018243235.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_018326305.1	GCF_018326305.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2625522
GCF_018326305.1	GCF_018326305.1/genomic.gbff	GENBANK_FLAT_FILE	6329419
GCF_018326305.1	GCF_018326305.1/GCF_018326305.1_ASM1832630v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2535904
GCF_018326305.1	GCF_018326305.1/genomic.gff	GFF3	1446055
GCF_018326305.1	GCF_018326305.1/protein.faa	PROTEIN_FASTA	881499
GCF_018326305.1	GCF_018326305.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_018326425.1	GCF_018326425.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3311503
GCF_018326425.1	GCF_018326425.1/genomic.gbff	GENBANK_FLAT_FILE	8334563
GCF_018326425.1	GCF_018326425.1/GCF_018326425.1_ASM1832642v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3237280
GCF_018326425.1	GCF_018326425.1/genomic.gff	GFF3	2007509
GCF_018326425.1	GCF_018326425.1/protein.faa	PROTEIN_FASTA	1131998
GCF_018326425.1	GCF_018326425.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_018406505.1	GCF_018406505.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2183908
GCF_018406505.1	GCF_018406505.1/genomic.gbff	GENBANK_FLAT_FILE	5372278
GCF_018406505.1	GCF_018406505.1/GCF_018406505.1_ASM1840650v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2098801
GCF_018406505.1	GCF_018406505.1/genomic.gff	GFF3	1242278
GCF_018406505.1	GCF_018406505.1/protein.faa	PROTEIN_FASTA	740217
GCF_018406505.1	GCF_018406505.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_018406605.1	GCF_018406605.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3649627
GCF_018406605.1	GCF_018406605.1/genomic.gbff	GENBANK_FLAT_FILE	8383617
GCF_018406605.1	GCF_018406605.1/GCF_018406605.1_ASM1840660v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3311623
GCF_018406605.1	GCF_018406605.1/genomic.gff	GFF3	1904944
GCF_018406605.1	GCF_018406605.1/protein.faa	PROTEIN_FASTA	1255580
GCF_018406605.1	GCF_018406605.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_018408575.1	GCF_018408575.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2722242
GCF_018408575.1	GCF_018408575.1/genomic.gbff	GENBANK_FLAT_FILE	6507485
GCF_018408575.1	GCF_018408575.1/GCF_018408575.1_ASM1840857v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2589893
GCF_018408575.1	GCF_018408575.1/genomic.gff	GFF3	1496962
GCF_018408575.1	GCF_018408575.1/protein.faa	PROTEIN_FASTA	910482
GCF_018408575.1	GCF_018408575.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_018408705.1	GCF_018408705.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3623444
GCF_018408705.1	GCF_018408705.1/genomic.gbff	GENBANK_FLAT_FILE	8905268
GCF_018408705.1	GCF_018408705.1/GCF_018408705.1_ASM1840870v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3450472
GCF_018408705.1	GCF_018408705.1/genomic.gff	GFF3	2135419
GCF_018408705.1	GCF_018408705.1/protein.faa	PROTEIN_FASTA	1226181
GCF_018408705.1	GCF_018408705.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_018436245.1	GCF_018436245.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4162586
GCF_018436245.1	GCF_018436245.1/genomic.gbff	GENBANK_FLAT_FILE	10213518
GCF_018436245.1	GCF_018436245.1/GCF_018436245.1_ASM1843624v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4051496
GCF_018436245.1	GCF_018436245.1/genomic.gff	GFF3	2337405
GCF_018436245.1	GCF_018436245.1/protein.faa	PROTEIN_FASTA	1434682
GCF_018436245.1	GCF_018436245.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_018687595.1	GCF_018687595.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	1918898
GCF_018687595.1	GCF_018687595.1/genomic.gbff	GENBANK_FLAT_FILE	4600364
GCF_018687595.1	GCF_018687595.1/GCF_018687595.1_ASM1868759v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	1691852
GCF_018687595.1	GCF_018687595.1/genomic.gff	GFF3	1139703
GCF_018687595.1	GCF_018687595.1/protein.faa	PROTEIN_FASTA	666412
GCF_018687595.1	GCF_018687595.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_018688255.1	GCF_018688255.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2327608
GCF_018688255.1	GCF_018688255.1/genomic.gbff	GENBANK_FLAT_FILE	5552293
GCF_018688255.1	GCF_018688255.1/GCF_018688255.1_ASM1868825v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2070677
GCF_018688255.1	GCF_018688255.1/genomic.gff	GFF3	1357148
GCF_018688255.1	GCF_018688255.1/protein.faa	PROTEIN_FASTA	799727
GCF_018688255.1	GCF_018688255.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_018866245.1	GCF_018866245.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3714238
GCF_018866245.1	GCF_018866245.1/genomic.gbff	GENBANK_FLAT_FILE	8378474
GCF_018866245.1	GCF_018866245.1/GCF_018866245.1_ASM1886624v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3463170
GCF_018866245.1	GCF_018866245.1/genomic.gff	GFF3	1869216
GCF_018866245.1	GCF_018866245.1/protein.faa	PROTEIN_FASTA	1284881
GCF_018866245.1	GCF_018866245.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_019226825.1	GCF_019226825.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4945584
GCF_019226825.1	GCF_019226825.1/genomic.gbff	GENBANK_FLAT_FILE	11963148
GCF_019226825.1	GCF_019226825.1/GCF_019226825.1_ASM1922682v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4867935
GCF_019226825.1	GCF_019226825.1/genomic.gff	GFF3	2700314
GCF_019226825.1	GCF_019226825.1/protein.faa	PROTEIN_FASTA	1558522
GCF_019226825.1	GCF_019226825.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_019316905.1	GCF_019316905.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3488694
GCF_019316905.1	GCF_019316905.1/genomic.gbff	GENBANK_FLAT_FILE	8179754
GCF_019316905.1	GCF_019316905.1/GCF_019316905.1_ASM1931690v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3244480
GCF_019316905.1	GCF_019316905.1/genomic.gff	GFF3	1833608
GCF_019316905.1	GCF_019316905.1/protein.faa	PROTEIN_FASTA	1187382
GCF_019316905.1	GCF_019316905.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_019575955.1	GCF_019575955.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2991693
GCF_019575955.1	GCF_019575955.1/genomic.gbff	GENBANK_FLAT_FILE	6764769
GCF_019575955.1	GCF_019575955.1/GCF_019575955.1_ASM1957595v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2733281
GCF_019575955.1	GCF_019575955.1/genomic.gff	GFF3	2001733
GCF_019575955.1	GCF_019575955.1/protein.faa	PROTEIN_FASTA	625835
GCF_019575955.1	GCF_019575955.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_019703835.1	GCF_019703835.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5697283
GCF_019703835.1	GCF_019703835.1/genomic.gbff	GENBANK_FLAT_FILE	13412613
GCF_019703835.1	GCF_019703835.1/GCF_019703835.1_ASM1970383v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5627461
GCF_019703835.1	GCF_019703835.1/genomic.gff	GFF3	2958311
GCF_019703835.1	GCF_019703835.1/protein.faa	PROTEIN_FASTA	1948832
GCF_019703835.1	GCF_019703835.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_019703875.1	GCF_019703875.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3086825
GCF_019703875.1	GCF_019703875.1/genomic.gbff	GENBANK_FLAT_FILE	7186967
GCF_019703875.1	GCF_019703875.1/GCF_019703875.1_ASM1970387v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2835498
GCF_019703875.1	GCF_019703875.1/genomic.gff	GFF3	1607322
GCF_019703875.1	GCF_019703875.1/protein.faa	PROTEIN_FASTA	1057702
GCF_019703875.1	GCF_019703875.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_019880385.1	GCF_019880385.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3983572
GCF_019880385.1	GCF_019880385.1/genomic.gbff	GENBANK_FLAT_FILE	9247920
GCF_019880385.1	GCF_019880385.1/GCF_019880385.1_ASM1988038v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3571305
GCF_019880385.1	GCF_019880385.1/genomic.gff	GFF3	2143546
GCF_019880385.1	GCF_019880385.1/protein.faa	PROTEIN_FASTA	1353113
GCF_019880385.1	GCF_019880385.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020097135.1	GCF_020097135.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2441765
GCF_020097135.1	GCF_020097135.1/genomic.gbff	GENBANK_FLAT_FILE	5976846
GCF_020097135.1	GCF_020097135.1/GCF_020097135.1_ASM2009713v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2233509
GCF_020097135.1	GCF_020097135.1/genomic.gff	GFF3	1488898
GCF_020097135.1	GCF_020097135.1/protein.faa	PROTEIN_FASTA	821754
GCF_020097135.1	GCF_020097135.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020097155.1	GCF_020097155.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2891222
GCF_020097155.1	GCF_020097155.1/genomic.gbff	GENBANK_FLAT_FILE	6854850
GCF_020097155.1	GCF_020097155.1/GCF_020097155.1_ASM2009715v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2682089
GCF_020097155.1	GCF_020097155.1/genomic.gff	GFF3	1577665
GCF_020097155.1	GCF_020097155.1/protein.faa	PROTEIN_FASTA	971583
GCF_020097155.1	GCF_020097155.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020424085.1	GCF_020424085.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3428267
GCF_020424085.1	GCF_020424085.1/genomic.gbff	GENBANK_FLAT_FILE	8034763
GCF_020424085.1	GCF_020424085.1/GCF_020424085.1_ASM2042408v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3236790
GCF_020424085.1	GCF_020424085.1/genomic.gff	GFF3	1771940
GCF_020424085.1	GCF_020424085.1/protein.faa	PROTEIN_FASTA	1163299
GCF_020424085.1	GCF_020424085.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020694005.1	GCF_020694005.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3868818
GCF_020694005.1	GCF_020694005.1/genomic.gbff	GENBANK_FLAT_FILE	9300027
GCF_020694005.1	GCF_020694005.1/GCF_020694005.1_ASM2069400v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3693737
GCF_020694005.1	GCF_020694005.1/genomic.gff	GFF3	2123894
GCF_020694005.1	GCF_020694005.1/protein.faa	PROTEIN_FASTA	1303822
GCF_020694005.1	GCF_020694005.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020731415.3	GCF_020731415.3/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5442742
GCF_020731415.3	GCF_020731415.3/genomic.gbff	GENBANK_FLAT_FILE	13221439
GCF_020731415.3	GCF_020731415.3/GCF_020731415.3_ASM2073141v3_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5137806
GCF_020731415.3	GCF_020731415.3/genomic.gff	GFF3	3082390
GCF_020731415.3	GCF_020731415.3/protein.faa	PROTEIN_FASTA	1874195
GCF_020731415.3	GCF_020731415.3/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020866845.1	GCF_020866845.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4052481
GCF_020866845.1	GCF_020866845.1/genomic.gbff	GENBANK_FLAT_FILE	9379077
GCF_020866845.1	GCF_020866845.1/GCF_020866845.1_ASM2086684v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3724251
GCF_020866845.1	GCF_020866845.1/genomic.gff	GFF3	2106053
GCF_020866845.1	GCF_020866845.1/protein.faa	PROTEIN_FASTA	1384442
GCF_020866845.1	GCF_020866845.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020883535.1	GCF_020883535.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2417981
GCF_020883535.1	GCF_020883535.1/genomic.gbff	GENBANK_FLAT_FILE	6067889
GCF_020883535.1	GCF_020883535.1/GCF_020883535.1_ASM2088353v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2352636
GCF_020883535.1	GCF_020883535.1/genomic.gff	GFF3	1449885
GCF_020883535.1	GCF_020883535.1/protein.faa	PROTEIN_FASTA	812716
GCF_020883535.1	GCF_020883535.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020906275.1	GCF_020906275.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3984248
GCF_020906275.1	GCF_020906275.1/genomic.gbff	GENBANK_FLAT_FILE	8866678
GCF_020906275.1	GCF_020906275.1/GCF_020906275.1_ASM2090627v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3655512
GCF_020906275.1	GCF_020906275.1/genomic.gff	GFF3	1969164
GCF_020906275.1	GCF_020906275.1/protein.faa	PROTEIN_FASTA	1374195
GCF_020906275.1	GCF_020906275.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020911965.1	GCF_020911965.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3173681
GCF_020911965.1	GCF_020911965.1/genomic.gbff	GENBANK_FLAT_FILE	7632847
GCF_020911965.1	GCF_020911965.1/GCF_020911965.1_ASM2091196v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3008261
GCF_020911965.1	GCF_020911965.1/genomic.gff	GFF3	1794921
GCF_020911965.1	GCF_020911965.1/protein.faa	PROTEIN_FASTA	950565
GCF_020911965.1	GCF_020911965.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_021044585.1	GCF_021044585.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2823599
GCF_021044585.1	GCF_021044585.1/genomic.gbff	GENBANK_FLAT_FILE	6668623
GCF_021044585.1	GCF_021044585.1/GCF_021044585.1_ASM2104458v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2556368
GCF_021044585.1	GCF_021044585.1/genomic.gff	GFF3	1575623
GCF_021044585.1	GCF_021044585.1/protein.faa	PROTEIN_FASTA	985581
GCF_021044585.1	GCF_021044585.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_021049265.1	GCF_021049265.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3969660
GCF_021049265.1	GCF_021049265.1/genomic.gbff	GENBANK_FLAT_FILE	9182367
GCF_021049265.1	GCF_021049265.1/GCF_021049265.1_ASM2104926v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3601980
GCF_021049265.1	GCF_021049265.1/genomic.gff	GFF3	2062371
GCF_021049265.1	GCF_021049265.1/protein.faa	PROTEIN_FASTA	1332093
GCF_021049265.1	GCF_021049265.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_021054785.1	GCF_021054785.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2448247
GCF_021054785.1	GCF_021054785.1/genomic.gbff	GENBANK_FLAT_FILE	5588853
GCF_021054785.1	GCF_021054785.1/GCF_021054785.1_ASM2105478v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2289228
GCF_021054785.1	GCF_021054785.1/genomic.gff	GFF3	1271982
GCF_021054785.1	GCF_021054785.1/protein.faa	PROTEIN_FASTA	823946
GCF_021054785.1	GCF_021054785.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_021491915.1	GCF_021491915.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3278981
GCF_021491915.1	GCF_021491915.1/genomic.gbff	GENBANK_FLAT_FILE	7455096
GCF_021491915.1	GCF_021491915.1/GCF_021491915.1_ASM2149191v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2994051
GCF_021491915.1	GCF_021491915.1/genomic.gff	GFF3	1761071
GCF_021491915.1	GCF_021491915.1/protein.faa	PROTEIN_FASTA	1086113
GCF_021491915.1	GCF_021491915.1/sequence_report.jsonl	SEQUENCE_REPORT	
